date,type_raw,collected_kg,material_std,recovery_rate,recovered_kg
2016-02-29,msw,25240.0,MSW,0.1,2524.0
2016-03-01,msw,13290.0,MSW,0.1,1329.0
2016-03-02,msw,31490.0,MSW,0.1,3149.0
2016-03-03,msw,29320.0,MSW,0.1,2932.0
2016-03-04,msw,10260.0,MSW,0.1,1026.0
2016-03-05,msw,21120.0,MSW,0.1,2112.0
2016-03-05,sorted organic waste,2410.0,Organic,0.25,602.5
2016-03-09,msw,19630.0,MSW,0.1,1963.0
2016-03-09,sorted organic waste,1460.0,Organic,0.25,365.0
2016-03-10,msw,20060.0,MSW,0.1,2006.0
2016-03-10,sorted organic waste,9660.0,Organic,0.25,2415.0
2016-03-11,msw,32180.0,MSW,0.1,3218.0
2016-03-12,msw,28220.0,MSW,0.1,2822.0
2016-03-13,msw,11460.0,MSW,0.1,1146.0
2016-03-14,msw,28320.0,MSW,0.1,2832.0
2016-03-15,msw,32760.0,MSW,0.1,3276.0
2016-03-16,msw,28230.0,MSW,0.1,2823.0
2016-03-17,msw,31930.0,MSW,0.1,3193.0
2016-03-18,msw,31140.0,MSW,0.1,3114.0
2016-03-19,msw,28830.0,MSW,0.1,2883.0
2016-03-20,msw,9520.0,MSW,0.1,952.0
2016-03-21,msw,33050.0,MSW,0.1,3305.0
2016-03-22,msw,26970.0,MSW,0.1,2697.0
2016-03-23,msw,32290.0,MSW,0.1,3229.0
2016-03-24,msw,33490.0,MSW,0.1,3349.0
2016-03-25,msw,29360.0,MSW,0.1,2936.0
2016-03-26,msw,27690.0,MSW,0.1,2769.0
2016-03-27,msw,10150.0,MSW,0.1,1015.0
2016-03-28,msw,28230.0,MSW,0.1,2823.0
2016-03-29,msw,34300.0,MSW,0.1,3430.0
2016-03-30,msw,35760.0,MSW,0.1,3576.0
2016-03-31,msw,38560.0,MSW,0.1,3856.0
2016-04-01,msw,37300.0,MSW,0.1,3730.0
2016-04-02,msw,16540.0,MSW,0.1,1654.0
2016-04-03,msw,32960.0,MSW,0.1,3296.0
2016-04-04,msw,39140.0,MSW,0.1,3914.0
2016-04-05,msw,18930.0,MSW,0.1,1893.0
2016-04-05,sorted organic waste,5320.0,Organic,0.25,1330.0
2016-04-09,msw,13100.0,MSW,0.1,1310.0
2016-04-10,msw,31050.0,MSW,0.1,3105.0
2016-04-10,sorted organic waste,3460.0,Organic,0.25,865.0
2016-04-11,msw,27290.0,MSW,0.1,2729.0
2016-04-11,sorted organic waste,1520.0,Organic,0.25,380.0
2016-04-12,msw,15990.0,MSW,0.1,1599.0
2016-04-13,msw,31590.0,MSW,0.1,3159.0
2016-04-14,msw,4830.0,MSW,0.1,483.0
2016-04-15,msw,17030.0,MSW,0.1,1703.0
2016-04-16,msw,5810.0,MSW,0.1,581.0
2016-04-17,msw,6990.0,MSW,0.1,699.0
2016-04-18,msw,27800.0,MSW,0.1,2780.0
2016-04-19,msw,39740.0,MSW,0.1,3974.0
2016-04-20,msw,42060.0,MSW,0.1,4206.0
2016-04-21,msw,36500.0,MSW,0.1,3650.0
2016-04-22,msw,29120.0,MSW,0.1,2912.0
2016-04-23,msw,32890.0,MSW,0.1,3289.0
2016-04-24,msw,7630.0,MSW,0.1,763.0
2016-04-25,msw,25340.0,MSW,0.1,2534.0
2016-04-25,sorted organic waste,1290.0,Organic,0.25,322.5
2016-04-26,msw,44270.0,MSW,0.1,4427.0
2016-04-27,msw,19720.0,MSW,0.1,1972.0
2016-04-27,sorted organic waste,1490.0,Organic,0.25,372.5
2016-04-28,msw,27100.0,MSW,0.1,2710.0
2016-04-28,sorted organic waste,920.0,Organic,0.25,230.0
2016-04-29,msw,32330.0,MSW,0.1,3233.0
2016-04-29,sorted organic waste,2520.0,Organic,0.25,630.0
2016-04-30,msw,26700.0,MSW,0.1,2670.0
2016-04-30,sorted organic waste,820.0,Organic,0.25,205.0
2016-05-01,msw,37610.0,MSW,0.1,3761.0
2016-05-02,msw,34210.0,MSW,0.1,3421.0
2016-05-03,msw,27670.0,MSW,0.1,2767.0
2016-05-04,msw,32370.0,MSW,0.1,3237.0
2016-05-05,msw,24680.0,MSW,0.1,2468.0
2016-05-05,sorted organic waste,3480.0,Organic,0.25,870.0
2016-05-09,msw,23270.0,MSW,0.1,2327.0
2016-05-09,sorted organic waste,1240.0,Organic,0.25,310.0
2016-05-10,msw,24010.0,MSW,0.1,2401.0
2016-05-10,sorted organic waste,2810.0,Organic,0.25,702.5
2016-05-11,msw,8340.0,MSW,0.1,834.0
2016-05-12,msw,17790.0,MSW,0.1,1779.0
2016-05-12,sorted organic waste,4780.0,Organic,0.25,1195.0
2016-05-13,msw,17990.0,MSW,0.1,1799.0
2016-05-14,msw,30890.0,MSW,0.1,3089.0
2016-05-14,sorted organic waste,1430.0,Organic,0.25,357.5
2016-05-15,msw,0.0,MSW,0.1,0.0
2016-06-01,msw,39780.0,MSW,0.1,3978.0
2016-06-02,msw,31770.0,MSW,0.1,3177.0
2016-06-03,msw,11310.0,MSW,0.1,1131.0
2016-06-04,msw,39640.0,MSW,0.1,3964.0
2016-06-05,msw,0.0,MSW,0.1,0.0
2016-06-09,msw,30280.0,MSW,0.1,3028.0
2016-06-10,msw,20110.0,MSW,0.1,2011.0
2016-06-11,msw,20490.0,MSW,0.1,2049.0
2016-06-12,msw,30330.0,MSW,0.1,3033.0
2016-06-12,sorted organic waste,4760.0,Organic,0.25,1190.0
2016-07-01,msw,38080.0,MSW,0.1,3808.0
2016-07-02,msw,13410.0,MSW,0.1,1341.0
2016-07-03,msw,27020.0,MSW,0.1,2702.0
2016-07-04,msw,38540.0,MSW,0.1,3854.0
2016-07-05,msw,34870.0,MSW,0.1,3487.0
2016-07-05,sorted organic waste,1520.0,Organic,0.25,380.0
2016-07-09,msw,24350.0,MSW,0.1,2435.0
2016-07-09,sorted organic waste,4720.0,Organic,0.25,1180.0
2016-07-10,msw,26780.0,MSW,0.1,2678.0
2016-07-10,sorted organic waste,3760.0,Organic,0.25,940.0
2016-07-11,msw,31300.0,MSW,0.1,3130.0
2016-07-12,msw,22040.0,MSW,0.1,2204.0
2016-07-12,sorted organic waste,7160.0,Organic,0.25,1790.0
2016-08-01,msw,30270.0,MSW,0.1,3027.0
2016-08-02,msw,27170.0,MSW,0.1,2717.0
2016-08-03,msw,38170.0,MSW,0.1,3817.0
2016-08-04,msw,29850.0,MSW,0.1,2985.0
2016-08-05,msw,15630.0,MSW,0.1,1563.0
2016-08-09,msw,25400.0,MSW,0.1,2540.0
2016-08-10,msw,23290.0,MSW,0.1,2329.0
2016-08-10,sorted organic waste,1310.0,Organic,0.25,327.5
2016-08-11,msw,30770.0,MSW,0.1,3077.0
2016-08-11,sorted organic waste,5710.0,Organic,0.25,1427.5
2016-08-12,msw,26250.0,MSW,0.1,2625.0
2016-08-12,sorted organic waste,1350.0,Organic,0.25,337.5
2016-08-13,msw,5440.0,MSW,0.1,544.0
2016-08-14,msw,17030.0,MSW,0.1,1703.0
2016-08-15,msw,20750.0,MSW,0.1,2075.0
2016-08-15,sorted organic waste,1070.0,Organic,0.25,267.5
2016-08-16,msw,28990.0,MSW,0.1,2899.0
2016-08-16,sorted organic waste,6970.0,Organic,0.25,1742.5
2016-08-17,msw,18440.0,MSW,0.1,1844.0
2016-08-18,msw,26700.0,MSW,0.1,2670.0
2016-08-18,sorted organic waste,7950.0,Organic,0.25,1987.5
2016-08-19,msw,13660.0,MSW,0.1,1366.0
2016-08-19,sorted organic waste,6360.0,Organic,0.25,1590.0
2016-08-20,msw,26030.0,MSW,0.1,2603.0
2016-08-20,sorted organic waste,1470.0,Organic,0.25,367.5
2016-08-21,msw,15450.0,MSW,0.1,1545.0
2016-08-22,msw,16860.0,MSW,0.1,1686.0
2016-08-22,sorted organic waste,1240.0,Organic,0.25,310.0
2016-08-29,msw,24980.0,MSW,0.1,2498.0
2016-08-29,sorted organic waste,6270.0,Organic,0.25,1567.5
2016-08-30,msw,23880.0,MSW,0.1,2388.0
2016-08-30,sorted organic waste,1880.0,Organic,0.25,470.0
2016-08-31,msw,20960.0,MSW,0.1,2096.0
2016-08-31,sorted organic waste,9210.0,Organic,0.25,2302.5
2016-09-01,msw,35090.0,MSW,0.1,3509.0
2016-09-02,msw,22690.0,MSW,0.1,2269.0
2016-09-03,msw,34600.0,MSW,0.1,3460.0
2016-09-04,msw,26360.0,MSW,0.1,2636.0
2016-09-05,msw,24150.0,MSW,0.1,2415.0
2016-09-05,sorted organic waste,6500.0,Organic,0.25,1625.0
2016-09-09,msw,27140.0,MSW,0.1,2714.0
2016-09-10,msw,16040.0,MSW,0.1,1604.0
2016-09-10,sorted organic waste,1860.0,Organic,0.25,465.0
2016-09-11,msw,26110.0,MSW,0.1,2611.0
2016-09-11,sorted organic waste,7340.0,Organic,0.25,1835.0
2016-09-12,msw,29310.0,MSW,0.1,2931.0
2016-09-12,sorted organic waste,1910.0,Organic,0.25,477.5
2016-09-13,msw,29770.0,MSW,0.1,2977.0
2016-09-13,sorted organic waste,6480.0,Organic,0.25,1620.0
2016-09-14,msw,17100.0,MSW,0.1,1710.0
2016-09-14,sorted organic waste,3280.0,Organic,0.25,820.0
2016-09-15,msw,23240.0,MSW,0.1,2324.0
2016-09-15,sorted organic waste,4940.0,Organic,0.25,1235.0
2016-09-16,msw,19880.0,MSW,0.1,1988.0
2016-09-17,msw,22060.0,MSW,0.1,2206.0
2016-09-18,msw,17790.0,MSW,0.1,1779.0
2016-09-19,msw,26990.0,MSW,0.1,2699.0
2016-09-19,sorted organic waste,1020.0,Organic,0.25,255.0
2016-09-20,msw,36890.0,MSW,0.1,3689.0
2016-09-21,msw,23140.0,MSW,0.1,2314.0
2016-09-21,sorted organic waste,1810.0,Organic,0.25,452.5
2016-09-22,msw,21880.0,MSW,0.1,2188.0
2016-09-22,sorted organic waste,1310.0,Organic,0.25,327.5
2016-09-23,msw,24820.0,MSW,0.1,2482.0
2016-09-23,sorted organic waste,1140.0,Organic,0.25,285.0
2016-09-24,msw,23530.0,MSW,0.1,2353.0
2016-09-24,sorted organic waste,1390.0,Organic,0.25,347.5
2016-09-25,msw,14250.0,MSW,0.1,1425.0
2016-09-26,msw,19800.0,MSW,0.1,1980.0
2016-09-26,sorted organic waste,5760.0,Organic,0.25,1440.0
2016-09-27,msw,21570.0,MSW,0.1,2157.0
2016-09-27,sorted organic waste,6240.0,Organic,0.25,1560.0
2016-09-28,msw,19760.0,MSW,0.1,1976.0
2016-09-28,sorted organic waste,2880.0,Organic,0.25,720.0
2016-09-29,msw,28650.0,MSW,0.1,2865.0
2016-09-29,sorted organic waste,1780.0,Organic,0.25,445.0
2016-09-30,msw,24490.0,MSW,0.1,2449.0
2016-09-30,sorted organic waste,3200.0,Organic,0.25,800.0
2016-10-01,msw,16840.0,MSW,0.1,1684.0
2016-10-02,msw,34130.0,MSW,0.1,3413.0
2016-10-03,msw,34510.0,MSW,0.1,3451.0
2016-10-04,msw,18940.0,MSW,0.1,1894.0
2016-10-05,msw,32720.0,MSW,0.1,3272.0
2016-10-05,sorted organic waste,1820.0,Organic,0.25,455.0
2016-10-09,msw,25390.0,MSW,0.1,2539.0
2016-10-09,sorted organic waste,1880.0,Organic,0.25,470.0
2016-10-10,msw,20000.0,MSW,0.1,2000.0
2016-10-10,sorted organic waste,5180.0,Organic,0.25,1295.0
2016-10-11,msw,26550.0,MSW,0.1,2655.0
2016-10-11,sorted organic waste,1560.0,Organic,0.25,390.0
2016-10-12,msw,25920.0,MSW,0.1,2592.0
2016-10-12,sorted organic waste,3800.0,Organic,0.25,950.0
2016-10-13,msw,23610.0,MSW,0.1,2361.0
2016-10-13,sorted organic waste,5230.0,Organic,0.25,1307.5
2016-10-14,msw,25580.0,MSW,0.1,2558.0
2016-10-14,sorted organic waste,1730.0,Organic,0.25,432.5
2016-10-15,msw,18710.0,MSW,0.1,1871.0
2016-10-15,sorted organic waste,3300.0,Organic,0.25,825.0
2016-10-16,msw,10000.0,MSW,0.1,1000.0
2016-10-16,sorted organic waste,2130.0,Organic,0.25,532.5
2016-10-17,msw,29990.0,MSW,0.1,2999.0
2016-10-17,sorted organic waste,4450.0,Organic,0.25,1112.5
2016-10-18,msw,30630.0,MSW,0.1,3063.0
2016-10-18,sorted organic waste,2420.0,Organic,0.25,605.0
2016-10-19,msw,28170.0,MSW,0.1,2817.0
2016-10-19,sorted organic waste,3110.0,Organic,0.25,777.5
2016-10-20,msw,28180.0,MSW,0.1,2818.0
2016-10-20,sorted organic waste,5240.0,Organic,0.25,1310.0
2016-10-21,msw,27290.0,MSW,0.1,2729.0
2016-10-21,sorted organic waste,4050.0,Organic,0.25,1012.5
2016-10-22,msw,29190.0,MSW,0.1,2919.0
2016-10-22,sorted organic waste,2700.0,Organic,0.25,675.0
2016-10-23,msw,19950.0,MSW,0.1,1995.0
2016-10-24,msw,23730.0,MSW,0.1,2373.0
2016-10-24,sorted organic waste,5770.0,Organic,0.25,1442.5
2016-10-25,msw,26040.0,MSW,0.1,2604.0
2016-10-25,sorted organic waste,1850.0,Organic,0.25,462.5
2016-10-26,msw,35900.0,MSW,0.1,3590.0
2016-10-27,msw,20020.0,MSW,0.1,2002.0
2016-10-28,msw,26330.0,MSW,0.1,2633.0
2016-10-28,sorted organic waste,2950.0,Organic,0.25,737.5
2016-10-29,msw,21960.0,MSW,0.1,2196.0
2016-10-29,sorted organic waste,4050.0,Organic,0.25,1012.5
2016-10-30,msw,14340.0,MSW,0.1,1434.0
2016-10-31,msw,37070.0,MSW,0.1,3707.0
2016-10-31,sorted organic waste,1880.0,Organic,0.25,470.0
2016-11-01,msw,26910.0,MSW,0.1,2691.0
2016-11-02,msw,36690.0,MSW,0.1,3669.0
2016-11-03,msw,27380.0,MSW,0.1,2738.0
2016-11-04,msw,31550.0,MSW,0.1,3155.0
2016-11-05,msw,21700.0,MSW,0.1,2170.0
2016-11-05,sorted organic waste,8930.0,Organic,0.25,2232.5
2016-11-09,msw,13020.0,MSW,0.1,1302.0
2016-11-10,msw,19640.0,MSW,0.1,1964.0
2016-11-10,sorted organic waste,1600.0,Organic,0.25,400.0
2016-11-11,msw,39040.0,MSW,0.1,3904.0
2016-11-11,sorted organic waste,2250.0,Organic,0.25,562.5
2016-11-12,msw,17820.0,MSW,0.1,1782.0
2016-11-13,msw,19610.0,MSW,0.1,1961.0
2016-11-14,msw,24840.0,MSW,0.1,2484.0
2016-11-15,msw,30890.0,MSW,0.1,3089.0
2016-11-15,sorted organic waste,6090.0,Organic,0.25,1522.5
2016-11-16,msw,30200.0,MSW,0.1,3020.0
2016-11-16,sorted organic waste,420.0,Organic,0.25,105.0
2016-11-17,msw,26050.0,MSW,0.1,2605.0
2016-11-17,sorted organic waste,4130.0,Organic,0.25,1032.5
2016-11-18,msw,38130.0,MSW,0.1,3813.0
2016-11-18,sorted organic waste,4670.0,Organic,0.25,1167.5
2016-11-19,msw,26080.0,MSW,0.1,2608.0
2016-11-19,sorted organic waste,4720.0,Organic,0.25,1180.0
2016-11-20,msw,19940.0,MSW,0.1,1994.0
2016-11-21,msw,32550.0,MSW,0.1,3255.0
2016-11-21,sorted organic waste,1160.0,Organic,0.25,290.0
2016-11-22,msw,29150.0,MSW,0.1,2915.0
2016-11-22,sorted organic waste,8550.0,Organic,0.25,2137.5
2016-11-23,msw,38860.0,MSW,0.1,3886.0
2016-11-23,sorted organic waste,1710.0,Organic,0.25,427.5
2016-11-24,msw,25800.0,MSW,0.1,2580.0
2016-11-24,sorted organic waste,8010.0,Organic,0.25,2002.5
2016-11-25,msw,25550.0,MSW,0.1,2555.0
2016-11-25,sorted organic waste,3170.0,Organic,0.25,792.5
2016-11-26,msw,20540.0,MSW,0.1,2054.0
2016-11-26,sorted organic waste,3990.0,Organic,0.25,997.5
2016-11-27,msw,18950.0,MSW,0.1,1895.0
2016-11-28,msw,18720.0,MSW,0.1,1872.0
2016-11-28,sorted organic waste,5980.0,Organic,0.25,1495.0
2016-11-29,msw,35720.0,MSW,0.1,3572.0
2016-11-29,sorted organic waste,1240.0,Organic,0.25,310.0
2016-11-30,msw,30680.0,MSW,0.1,3068.0
2016-11-30,sorted organic waste,7260.0,Organic,0.25,1815.0
2016-12-01,msw,38540.0,MSW,0.1,3854.0
2016-12-02,msw,37260.0,MSW,0.1,3726.0
2016-12-03,msw,28700.0,MSW,0.1,2870.0
2016-12-04,msw,39430.0,MSW,0.1,3943.0
2016-12-05,msw,28990.0,MSW,0.1,2899.0
2016-12-05,sorted organic waste,1270.0,Organic,0.25,317.5
2016-12-09,msw,16050.0,MSW,0.1,1605.0
2016-12-09,sorted organic waste,4210.0,Organic,0.25,1052.5
2016-12-10,msw,25250.0,MSW,0.1,2525.0
2016-12-10,sorted organic waste,3010.0,Organic,0.25,752.5
2016-12-11,msw,20750.0,MSW,0.1,2075.0
2016-12-11,sorted organic waste,1530.0,Organic,0.25,382.5
2016-12-12,msw,18530.0,MSW,0.1,1853.0
2016-12-12,sorted organic waste,2650.0,Organic,0.25,662.5
2016-12-13,msw,16440.0,MSW,0.1,1644.0
2016-12-13,sorted organic waste,1760.0,Organic,0.25,440.0
2016-12-14,msw,37680.0,MSW,0.1,3768.0
2016-12-14,sorted organic waste,1720.0,Organic,0.25,430.0
2016-12-15,msw,25410.0,MSW,0.1,2541.0
2016-12-15,sorted organic waste,2030.0,Organic,0.25,507.5
2016-12-16,msw,40210.0,MSW,0.1,4021.0
2016-12-16,sorted organic waste,1730.0,Organic,0.25,432.5
2016-12-17,msw,24880.0,MSW,0.1,2488.0
2016-12-17,sorted organic waste,2230.0,Organic,0.25,557.5
2016-12-18,msw,16460.0,MSW,0.1,1646.0
2016-12-19,msw,22640.0,MSW,0.1,2264.0
2016-12-19,sorted organic waste,4990.0,Organic,0.25,1247.5
2016-12-20,msw,21670.0,MSW,0.1,2167.0
2016-12-20,sorted organic waste,7090.0,Organic,0.25,1772.5
2016-12-21,msw,30240.0,MSW,0.1,3024.0
2016-12-21,sorted organic waste,1460.0,Organic,0.25,365.0
2016-12-22,msw,23970.0,MSW,0.1,2397.0
2016-12-22,sorted organic waste,6890.0,Organic,0.25,1722.5
2016-12-23,msw,33840.0,MSW,0.1,3384.0
2016-12-23,sorted organic waste,3500.0,Organic,0.25,875.0
2016-12-24,msw,27820.0,MSW,0.1,2782.0
2016-12-24,sorted organic waste,4610.0,Organic,0.25,1152.5
2016-12-25,msw,11020.0,MSW,0.1,1102.0
2016-12-26,msw,23340.0,MSW,0.1,2334.0
2016-12-26,sorted organic waste,4290.0,Organic,0.25,1072.5
2016-12-27,msw,25400.0,MSW,0.1,2540.0
2016-12-27,sorted organic waste,2170.0,Organic,0.25,542.5
2016-12-28,msw,34350.0,MSW,0.1,3435.0
2016-12-28,sorted organic waste,2390.0,Organic,0.25,597.5
2016-12-29,msw,42590.0,MSW,0.1,4259.0
2016-12-30,msw,38640.0,MSW,0.1,3864.0
2016-12-31,msw,34140.0,MSW,0.1,3414.0
2016-12-31,sorted organic waste,1480.0,Organic,0.25,370.0
2017-01-01,msw,18490.0,MSW,0.1,1849.0
2017-01-02,msw,28900.0,MSW,0.1,2890.0
2017-01-02,sorted organic waste,1560.0,Organic,0.25,390.0
2017-01-03,msw,23960.0,MSW,0.1,2396.0
2017-01-03,sorted organic waste,5950.0,Organic,0.25,1487.5
2017-01-04,msw,14490.0,MSW,0.1,1449.0
2017-01-05,msw,11390.0,MSW,0.1,1139.0
2017-01-06,msw,31310.0,MSW,0.1,3131.0
2017-01-07,msw,26660.0,MSW,0.1,2666.0
2017-01-07,sorted organic waste,3810.0,Organic,0.25,952.5
2017-01-08,msw,28250.0,MSW,0.1,2825.0
2017-01-08,sorted organic waste,2400.0,Organic,0.25,600.0
2017-01-09,msw,21540.0,MSW,0.1,2154.0
2017-01-09,sorted organic waste,3120.0,Organic,0.25,780.0
2017-01-10,msw,16170.0,MSW,0.1,1617.0
2017-01-11,msw,34210.0,MSW,0.1,3421.0
2017-01-12,msw,35320.0,MSW,0.1,3532.0
2017-01-13,msw,5090.0,MSW,0.1,509.0
2017-01-14,msw,18460.0,MSW,0.1,1846.0
2017-01-14,sorted organic waste,1690.0,Organic,0.25,422.5
2017-01-15,msw,14780.0,MSW,0.1,1478.0
2017-01-16,msw,12650.0,MSW,0.1,1265.0
2017-01-18,msw,19000.0,MSW,0.1,1900.0
2017-01-18,sorted organic waste,4050.0,Organic,0.25,1012.5
2017-01-19,msw,30520.0,MSW,0.1,3052.0
2017-01-19,sorted organic waste,6340.0,Organic,0.25,1585.0
2017-01-20,msw,29830.0,MSW,0.1,2983.0
2017-01-20,sorted organic waste,3870.0,Organic,0.25,967.5
2017-01-21,msw,26930.0,MSW,0.1,2693.0
2017-01-21,sorted organic waste,1890.0,Organic,0.25,472.5
2017-01-22,msw,16610.0,MSW,0.1,1661.0
2017-01-23,msw,14860.0,MSW,0.1,1486.0
2017-01-23,sorted organic waste,4050.0,Organic,0.25,1012.5
2017-01-24,msw,37310.0,MSW,0.1,3731.0
2017-01-25,msw,22850.0,MSW,0.1,2285.0
2017-01-25,sorted organic waste,4440.0,Organic,0.25,1110.0
2017-01-26,msw,39300.0,MSW,0.1,3930.0
2017-01-26,sorted organic waste,3550.0,Organic,0.25,887.5
2017-01-27,msw,29930.0,MSW,0.1,2993.0
2017-01-27,sorted organic waste,5610.0,Organic,0.25,1402.5
2017-01-28,msw,29470.0,MSW,0.1,2947.0
2017-01-28,sorted organic waste,1820.0,Organic,0.25,455.0
2017-01-29,msw,14110.0,MSW,0.1,1411.0
2017-01-29,sorted organic waste,1610.0,Organic,0.25,402.5
2017-01-30,msw,22580.0,MSW,0.1,2258.0
2017-01-30,sorted organic waste,4610.0,Organic,0.25,1152.5
2017-01-31,msw,28010.0,MSW,0.1,2801.0
2017-01-31,sorted organic waste,8750.0,Organic,0.25,2187.5
2017-02-01,msw,16780.0,MSW,0.1,1678.0
2017-02-01,sorted organic waste,3060.0,Organic,0.25,765.0
2017-02-02,msw,32720.0,MSW,0.1,3272.0
2017-02-02,sorted organic waste,4900.0,Organic,0.25,1225.0
2017-02-03,msw,27120.0,MSW,0.1,2712.0
2017-02-03,sorted organic waste,2280.0,Organic,0.25,570.0
2017-02-04,msw,12130.0,MSW,0.1,1213.0
2017-02-04,sorted organic waste,1330.0,Organic,0.25,332.5
2017-02-05,msw,30370.0,MSW,0.1,3037.0
2017-02-06,msw,35680.0,MSW,0.1,3568.0
2017-02-06,sorted organic waste,2690.0,Organic,0.25,672.5
2017-02-07,msw,19290.0,MSW,0.1,1929.0
2017-02-08,msw,17200.0,MSW,0.1,1720.0
2017-02-08,sorted organic waste,8930.0,Organic,0.25,2232.5
2017-02-09,msw,22870.0,MSW,0.1,2287.0
2017-02-10,msw,31300.0,MSW,0.1,3130.0
2017-02-10,sorted organic waste,2820.0,Organic,0.25,705.0
2017-02-11,msw,21190.0,MSW,0.1,2119.0
2017-02-11,sorted organic waste,4570.0,Organic,0.25,1142.5
2017-02-12,msw,21690.0,MSW,0.1,2169.0
2017-02-12,sorted organic waste,4590.0,Organic,0.25,1147.5
2017-02-13,msw,26630.0,MSW,0.1,2663.0
2017-02-13,sorted organic waste,5020.0,Organic,0.25,1255.0
2017-02-14,msw,25550.0,MSW,0.1,2555.0
2017-02-14,sorted organic waste,5320.0,Organic,0.25,1330.0
2017-02-15,msw,42240.0,MSW,0.1,4224.0
2017-02-16,msw,29080.0,MSW,0.1,2908.0
2017-02-17,msw,27080.0,MSW,0.1,2708.0
2017-02-17,sorted organic waste,5300.0,Organic,0.25,1325.0
2017-02-18,msw,17190.0,MSW,0.1,1719.0
2017-02-18,sorted organic waste,2790.0,Organic,0.25,697.5
2017-02-19,msw,21050.0,MSW,0.1,2105.0
2017-02-20,msw,15680.0,MSW,0.1,1568.0
2017-02-20,sorted organic waste,6380.0,Organic,0.25,1595.0
2017-02-21,msw,31830.0,MSW,0.1,3183.0
2017-02-22,msw,22080.0,MSW,0.1,2208.0
2017-02-22,sorted organic waste,1020.0,Organic,0.25,255.0
2017-02-23,msw,29480.0,MSW,0.1,2948.0
2017-02-23,sorted organic waste,3280.0,Organic,0.25,820.0
2017-02-24,msw,30060.0,MSW,0.1,3006.0
2017-02-25,msw,24970.0,MSW,0.1,2497.0
2017-02-25,sorted organic waste,4420.0,Organic,0.25,1105.0
2017-02-26,msw,22960.0,MSW,0.1,2296.0
2017-02-27,msw,23910.0,MSW,0.1,2391.0
2017-02-27,sorted organic waste,5690.0,Organic,0.25,1422.5
2017-02-28,msw,20590.0,MSW,0.1,2059.0
2017-02-28,sorted organic waste,2050.0,Organic,0.25,512.5
2017-03-01,msw,32260.0,MSW,0.1,3226.0
2017-03-02,msw,31960.0,MSW,0.1,3196.0
2017-03-02,sorted organic waste,3840.0,Organic,0.25,960.0
2017-03-03,msw,29870.0,MSW,0.1,2987.0
2017-03-03,sorted organic waste,2460.0,Organic,0.25,615.0
2017-03-04,msw,20020.0,MSW,0.1,2002.0
2017-03-04,sorted organic waste,2790.0,Organic,0.25,697.5
2017-03-05,msw,34060.0,MSW,0.1,3406.0
2017-03-05,sorted organic waste,1880.0,Organic,0.25,470.0
2017-03-06,msw,24210.0,MSW,0.1,2421.0
2017-03-06,sorted organic waste,1520.0,Organic,0.25,380.0
2017-03-07,msw,20950.0,MSW,0.1,2095.0
2017-03-07,sorted organic waste,3820.0,Organic,0.25,955.0
2017-03-08,msw,35350.0,MSW,0.1,3535.0
2017-03-08,sorted organic waste,2380.0,Organic,0.25,595.0
2017-03-09,msw,10060.0,MSW,0.1,1006.0
2017-03-10,msw,20500.0,MSW,0.1,2050.0
2017-03-10,sorted organic waste,2710.0,Organic,0.25,677.5
2017-03-11,msw,18380.0,MSW,0.1,1838.0
2017-03-12,msw,27070.0,MSW,0.1,2707.0
2017-03-13,msw,23720.0,MSW,0.1,2372.0
2017-03-13,sorted organic waste,4290.0,Organic,0.25,1072.5
2017-03-14,msw,23000.0,MSW,0.1,2300.0
2017-03-14,sorted organic waste,2300.0,Organic,0.25,575.0
2017-03-15,msw,33900.0,MSW,0.1,3390.0
2017-03-15,sorted organic waste,7600.0,Organic,0.25,1900.0
2017-03-16,msw,36050.0,MSW,0.1,3605.0
2017-03-16,sorted organic waste,2500.0,Organic,0.25,625.0
2017-03-17,msw,28190.0,MSW,0.1,2819.0
2017-03-17,sorted organic waste,4730.0,Organic,0.25,1182.5
2017-03-18,msw,26840.0,MSW,0.1,2684.0
2017-03-18,sorted organic waste,1750.0,Organic,0.25,437.5
2017-03-19,msw,10980.0,MSW,0.1,1098.0
2017-03-20,msw,24040.0,MSW,0.1,2404.0
2017-03-21,msw,45920.0,MSW,0.1,4592.0
2017-03-22,msw,36910.0,MSW,0.1,3691.0
2017-03-23,msw,39530.0,MSW,0.1,3953.0
2017-03-24,msw,49080.0,MSW,0.1,4908.0
2017-03-25,msw,29510.0,MSW,0.1,2951.0
2017-03-26,msw,12930.0,MSW,0.1,1293.0
2017-03-27,msw,21880.0,MSW,0.1,2188.0
2017-03-27,sorted organic waste,1300.0,Organic,0.25,325.0
2017-03-28,msw,26180.0,MSW,0.1,2618.0
2017-03-28,sorted organic waste,6730.0,Organic,0.25,1682.5
2017-03-29,msw,32210.0,MSW,0.1,3221.0
2017-03-29,sorted organic waste,1950.0,Organic,0.25,487.5
2017-03-30,msw,25840.0,MSW,0.1,2584.0
2017-03-30,sorted organic waste,2720.0,Organic,0.25,680.0
2017-03-31,msw,31440.0,MSW,0.1,3144.0
2017-03-31,sorted organic waste,2730.0,Organic,0.25,682.5
2017-04-01,msw,31720.0,MSW,0.1,3172.0
2017-04-01,sorted organic waste,2200.0,Organic,0.25,550.0
2017-04-02,msw,13460.0,MSW,0.1,1346.0
